ProductId,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Currency,Direct linking commission rate (%),Estimated direct linking commission,Indirect linking commission rate (%),Estimated indirect linking commission,Sales180Day,Positive Feedback,Promotion Url,Code Name,Code Start Time,Code End Time,Code Value,Code Quantity,Code Minimum Spend
1005007168829266,https://ae-pic-a1.aliexpress-media.com/kf/S6b5f91d0ded04e07954e5c9eec795587N.jpg,,Baseus USB نوع C شاحن 20 واط المحمولة USB C شاحن دعم نوع C PD شحن سريع آيفون 15 14 13 12 برو ماكس 11X8 Plus,MAD 318.49,MAD 108.62,65%,MAD,9.0,MAD 9.78,9.0,MAD 9.78,12061,98.9%,https://s.click.aliexpress.com/e/_c3y9VaqJ,,,,,,
1005008257188787,https://ae-pic-a1.aliexpress-media.com/kf/Sb8c3de9ff4184d9d9cb9176ec53da552k.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2655937245/p/1/e/6/t/10301/4000263896738.mp4,50 قطعة/الحقيبة الملونة الأساسية النايلون العلاقات الشعر مرونة للفتيات ذيل حصان عقد Scrunchie شريط مطاطي طفل موضة إكسسوارات الشعر,MAD 23.39,MAD 10.02,57%,MAD,8.0,MAD 0.80,7.0,MAD 0.70,10735,91.1%,https://s.click.aliexpress.com/e/_c3z2Heo7,,,,,,
1005008463963246,https://ae-pic-a1.aliexpress-media.com/kf/S2bb04538fb06474ca48ab059a57c17afh.jpg,,LinkSun G-425-1 مجموعة أدوات قياس السكر في الدم 50/100 قطعة شرائط الاختبار Lancets لمراقبة مرض السكري مقياس السكر الرقمي مقياس السكر في الدم,MAD 111.75,MAD 52.06,53%,MAD,7.0,MAD 3.64,7.0,MAD 3.64,5405,92.7%,https://s.click.aliexpress.com/e/_c3x2oMc3,,,,,,
1005006132923681,https://ae-pic-a1.aliexpress-media.com/kf/S425143c8a1804fd58849c0408ab571c3h.jpg,,محول التيار الكهربائي ل ADP-160CR ADP-160ER ADP-160FR N15-160P1A N16-160P1A N17-160P1A لأجزاء وحدة التحكم PS4 سليم 22XX 25XX,MAD 976.92,MAD 457.38,53%,MAD,7.0,MAD 32.02,7.0,MAD 32.02,909,94.8%,https://s.click.aliexpress.com/e/_c45NpUuj,,,,,,
1005007208667271,https://ae-pic-a1.aliexpress-media.com/kf/S994d6bc139c6476dafa03fcd97867f646.png,,ميزان حرارة الحمى بالأشعة تحت الحمراء الطبية المنزلية الرقمية LCD الرضع الكبار عدم الاتصال بالليزر درجة حرارة الجسم الأذن ميزان الحرارة,MAD 160.56,MAD 34.47,78%,MAD,7.0,MAD 2.41,7.0,MAD 2.41,6086,92.4%,https://s.click.aliexpress.com/e/_c31yvfHp,,,,,,
1005007045460186,https://ae-pic-a1.aliexpress-media.com/kf/S88c37fdb818442f3bf260b3cb6856875F.jpg,,جهاز قياس ضغط الدم للمعصم قابل لإعادة الشحن USB ، مقياس الصوت الإنجليزي ، أفضل مقياس ضغط الدم التلقائي Digita Sphygmomanom BP,MAD 348.62,MAD 130.67,62%,MAD,7.0,MAD 9.15,7.0,MAD 9.15,332,86.9%,https://s.click.aliexpress.com/e/_c3sJ9POj,,,,,,
1005010719219651,https://ae-pic-a1.aliexpress-media.com/kf/S8d1816977a7f4f23818cb56050009f4cv.jpeg,,كاميرا واي فاي صغيرة A9 بدقة 1080 بكسل للمراقبة الأمنية، كاميرا لاسلكية للرؤية الليلية عن بعد، كاميرا مراقبة فيديو ذكية للمنزل، كاميرا صغيرة عالية الدقة,MAD 248.31,MAD 68.57,72%,MAD,7.0,MAD 4.80,7.0,MAD 4.80,1052,64.6%,https://s.click.aliexpress.com/e/_c3iSHoWn,,,,,,
1005007879084294,https://ae-pic-a1.aliexpress-media.com/kf/Sb96f4c5221c244518ddfd0b94c7883773.jpg,,هوائي تلفزيون 4K للتلفزيون الرقمي العالمي 1080P DVB-T2 4000 ميل HD الداعم ل RV هوائي السيارة الخارجي داخلي جهاز استقبال إشارات التلفزيون الذكي,MAD 175.20,MAD 45.74,73%,MAD,3.0,MAD 1.37,3.0,MAD 1.37,1293,80.9%,https://s.click.aliexpress.com/e/_c2wcOaFv,,,,,,
1005010742228459,https://ae-pic-a1.aliexpress-media.com/kf/Sc85e18c0280c4e37b007f6c408c424efA.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2676290184/p/1/e/6/t/10301/1100217739537.mp4,جهاز قياس ضغط الدم بالمعصم قابل لإعادة الشحن بشاشة لمس LED جديد مع بث صوتي باللغات الإنجليزية/الروسية/العربية/الإسبانية,MAD 357.92,MAD 128.34,64%,MAD,7.0,MAD 8.98,7.0,MAD 8.98,140,87.7%,https://s.click.aliexpress.com/e/_c4Fj7i1z,,,,,,
1005008480264276,https://ae-pic-a1.aliexpress-media.com/kf/S4f90967b7dec4becbe861316f6e67708K.jpg,,مقياس التأكسج القابل لإعادة الشحن، ميزان حرارة الحمى بالأشعة تحت الحمراء، شاشة LCD رقمية للبالغين، درجة حرارة الجسم بالليزر، ميزان حرارة الأذن,MAD 233.31,MAD 66.03,71%,MAD,7.0,MAD 4.62,7.0,MAD 4.62,2255,93.3%,https://s.click.aliexpress.com/e/_c3QehZgP,,,,,,
1005001617961938,https://ae-pic-a1.aliexpress-media.com/kf/H0ba9ee6100154b70b487a059de8b22079.jpg,,بطاقات الذاكرة 4 جيجابايت 8 جيجابايت 16 جيجابايت عالية السرعة minisd 32 جيجابايت 64 جيجابايت فئة 10 بطاقة sd صغيرة cartao de memoria TF بطاقة للهواتف الذكية,MAD 23.08,MAD 10.02,56%,MAD,3.0,MAD 0.30,3.0,MAD 0.30,46360,88.9%,https://s.click.aliexpress.com/e/_c3aooy5H,,,,,,
1005008784338209,https://ae-pic-a1.aliexpress-media.com/kf/S582d71a496e941829b58b6b5c372ee23J.jpg,,WALRAM 300Mbps مكرر واي فاي لاسلكي 2.4G جهاز توجيه الإشارة 802.11N طويل المدى لاسلكي موسع واي فاي مكبر للصوت معزز واي فاي,MAD 314.68,MAD 100.42,68%,MAD,7.0,MAD 7.03,7.0,MAD 7.03,1744,87.5%,https://s.click.aliexpress.com/e/_c370xOpN,,,,,,
1005007755939196,https://ae-pic-a1.aliexpress-media.com/kf/S2b3ef3fa051f4ef9b48bb15934dde7c6K.jpg,,طعوم صيد أسماك صغيرة يابانية ، طُعم نهر ، غرق صلب ، صغيرة ، جثم ، سمك السلمون المرقط ، باس ، جي ، 52,MAD 29.20,MAD 10.02,65%,MAD,7.0,MAD 0.70,7.0,MAD 0.70,743,97.4%,https://s.click.aliexpress.com/e/_c3c48gHd,,,,,,
1005007005029818,https://ae-pic-a1.aliexpress-media.com/kf/Saaa9ce684fe54881af5b55b55678e0f8y.png,,مقياس التوتر معدل ضربات القلب نبض متر BP مراقب صحي الرقمية الذراع ضغط الدم متر الكفة الطبية التلقائي مقياس توتر الضغط,MAD 139.74,MAD 22.04,84%,MAD,7.0,MAD 1.54,7.0,MAD 1.54,3184,88.6%,https://s.click.aliexpress.com/e/_c3Ou7e5V,,,,,,
1005004216877293,https://ae-pic-a1.aliexpress-media.com/kf/Sc9154d69528f4cf18153bd3e78c38110g.jpg,,300Mbps اللاسلكية واي فاي مكرر عن بعد موسع واي فاي واي فاي مكبر للصوت 802.11N معزز Wi-Fi تكرار واي فاي نقطة وصول Reapeter,MAD 100.94,MAD 50.32,50%,MAD,8.0,MAD 4.03,7.0,MAD 3.52,23,96.8%,https://s.click.aliexpress.com/e/_c45ZMHCX,,,,,,
1005008828228607,https://ae-pic-a1.aliexpress-media.com/kf/S7093fb9264af4cffbd11acb4079ee8bcy.jpg,,0.2-0.3 مللي متر إبرة مجهرية لنمو شعر الوجه والجسم ديرما الأسطوانة للبشرة اللحية 540 إبر مايكرو الوجه لفة أداة,MAD 136.65,MAD 17.71,87%,MAD,7.0,MAD 1.24,7.0,MAD 1.24,2474,91.5%,https://s.click.aliexpress.com/e/_c4Tberbd,,,,,,
1005006904431939,https://ae-pic-a1.aliexpress-media.com/kf/S26c72574b2674e478ace5a80037ee0143.jpeg,,كاميرا A9 واي فاي صغيرة لاسلكية لتسجيل الفيديو، كاميرا حماية ذكية للمراقبة المنزلية للرضع والحيوانات الأليفة,MAD 199.01,MAD 48.89,75%,MAD,7.0,MAD 3.42,7.0,MAD 3.42,11080,98.0%,https://s.click.aliexpress.com/e/_c4T4D9fl,,,,,,
1005007244139650,https://ae-pic-a1.aliexpress-media.com/kf/See1847f1343c4b27afb678e3b2fd6664A.jpg,,8 في 2 USB + نوع C HUB محطة إرساء مع 3.5 مللي متر الصوت مهايئ الرافعة مايكرو SD قارئ بطاقات الكمبيوتر المحمول اللوحي الهاتف القرص محول,MAD 191.64,MAD 28.93,84%,MAD,3.0,MAD 0.87,3.0,MAD 0.87,107561,94.5%,https://s.click.aliexpress.com/e/_c34s2XyX,,,,,,
1005009885345522,https://ae-pic-a1.aliexpress-media.com/kf/S99263ae482d7413e95369bc4f522db16k.jpg,,XUNYOU-LINK 4G LTE موزع إنترنت واي فاي واي فاي 6 300Mbps سيم مودم لاسلكي واي فاي مودم دعم 32 جهاز موزع إنترنت واي فاي لآسيا أفريقيا أوروبا,MAD 967.02,MAD 403.88,58%,MAD,7.0,MAD 28.27,7.0,MAD 28.27,2333,93.8%,https://s.click.aliexpress.com/e/_c347Hocx,,,,,,
1005009628075298,https://ae-pic-a1.aliexpress-media.com/kf/S1c72289909a44b3e812ee931b125b77b5.jpg,,معزز إشارة لاسلكية موسع واي فاي كعكة صغيرة على البخار مكرر شبكة Ap النطاق العريض جهاز توجيه منزلي تمديد تضخيم الإشارة,MAD 95.98,MAD 41.21,57%,MAD,7.0,MAD 2.88,7.0,MAD 2.88,89,84.8%,https://s.click.aliexpress.com/e/_c4NxFuQP,,,,,,
1005009186891606,https://ae-pic-a1.aliexpress-media.com/kf/S2bff0239478b4b688c3b09ff525e8d2fq.jpg,,5G 2.4G ثنائي النطاق 300Mbps 1200Mbps واي فاي مكرر موسع لاسلكي واي فاي الداعم شبكة مكبر للصوت طويلة المدى إشارة موزع إنترنت واي فاي,MAD 315.33,MAD 103.90,67%,MAD,7.0,MAD 7.27,7.0,MAD 7.27,653,86.2%,https://s.click.aliexpress.com/e/_c4DCWCH5,,,,,,
1005006904595403,https://ae-pic-a1.aliexpress-media.com/kf/Sd069791750ff45b5a2ff409d17250bfbs.jpg,,جهاز مراقبة ضغط الدم الرقمي المحمول للمعصم - شاشة LCD لمقياس نبض معدل ضربات القلب ومقياس ضغط الدم للرعاية الصحية,MAD 324.35,MAD 111.55,65%,MAD,7.0,MAD 7.81,7.0,MAD 7.81,42932,98.0%,https://s.click.aliexpress.com/e/_c35iJcZH,,,,,,
1005010748701173,https://ae-pic-a1.aliexpress-media.com/kf/S1e2a82dc194c4056b95aab63f7761f2bI.jpg,,ساعات رجالية فاخرة رفيعة للغاية بحزام شبكي، ساعات يد رجالية أنيقة للأعمال بحركة كوارتز تناظرية,MAD 181.96,MAD 38.54,78%,MAD,7.0,MAD 2.70,7.0,MAD 2.70,693,83.9%,https://s.click.aliexpress.com/e/_c3OF5G9z,,,,,,
1005007309583603,https://ae-pic-a1.aliexpress-media.com/kf/S07e480747dea44168097532a38cd6fff4.jpg,,حافظة لتخزين خراطيش ثاني أكسيد الكربون/أكسيد النيتروز (الحافظة فقط) |   40 فتحة لـ 8 جرام/12 جرام |   متوافق مع كروسمان/أوماركس/ليلاند |   واقي صلب من مادة EVA,MAD 360.53,MAD 144.07,60%,MAD,7.0,MAD 10.08,7.0,MAD 10.08,2064,98.1%,https://s.click.aliexpress.com/e/_c31OtKD9,,,,,,
1005008844907630,https://ae-pic-a1.aliexpress-media.com/kf/S9637668e5cf54caf939ee66a5826b76dh.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2678090319/p/1/e/6/t/10301/1100205716172.mp4,الذراع الطبية مقياس ضغط الدم مقياس التوتر مقياس التوتر الكفة حمى ميزان الحرارة مقياس التأكسج معدل ضربات القلب 3 في 1 مجموعة,MAD 547.56,MAD 223.16,59%,MAD,7.0,MAD 15.62,7.0,MAD 15.62,2129,89.9%,https://s.click.aliexpress.com/e/_c3bJ8W9l,,,,,,
1005006255138575,https://ae-pic-a1.aliexpress-media.com/kf/S3a00d4db08ed403e86a985a503ecc2f4O.jpg,,300Mbps واي فاي مكرر موسع واي فاي مكبر للصوت واي فاي الداعم واي فاي إشارة 802.11N طويلة المدى اللاسلكية واي فاي مكرر نقطة الوصول,MAD 91.22,MAD 40.60,55%,MAD,7.0,MAD 2.84,7.0,MAD 2.84,403,93.4%,https://s.click.aliexpress.com/e/_c3zUrjQb,,,,,,
1005010672399951,https://ae-pic-a1.aliexpress-media.com/kf/S5afad7aee5334134ae4230da7ca66279R.jpeg,,مكبر إشارة واي فاي ثنائي النطاق AC1200/AC300 2.4 جيجا/5 جيجا موسع نطاق الشبكة مكرر لاسلكي راوتر لاسلكي معزز إشارة,MAD 363.66,MAD 123.93,65%,MAD,7.0,MAD 8.68,7.0,MAD 8.68,1333,86.5%,https://s.click.aliexpress.com/e/_c3pEYAlN,,,,,,
1005007996313165,https://ae-pic-a1.aliexpress-media.com/kf/Se461d7425ef742ec936f6a1917f7c4d9Q.jpg,,سماعات ألعاب ASUS RGB QUAD-DAC 7.1 قناة USB فوق الأذن PC PS4 PS5 Xbox One غطاء أذن ناعم مزود بخاصية إلغاء الضوضاء,MAD 3763.03,MAD 1868.51,50%,MAD,3.0,MAD 56.06,3.0,MAD 56.06,6,100.0%,https://s.click.aliexpress.com/e/_c3vGF8Er,,,,,,
1005004992896883,https://ae-pic-a1.aliexpress-media.com/kf/S6b5f91d0ded04e07954e5c9eec795587N.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2923846932/p/1/e/6/t/10301/317177836063.mp4,Baseus USB نوع C شاحن 20 واط المحمولة USB C شاحن دعم نوع C PD شحن سريع آيفون 15 14 13 12 برو ماكس 11X8 Plus,MAD 185.58,MAD 97.85,47%,MAD,9.0,MAD 8.81,9.0,MAD 8.81,10011,98.2%,https://s.click.aliexpress.com/e/_c4DALY2r,,,,,,
1005006779445112,https://ae-pic-a1.aliexpress-media.com/kf/S568c902db2cf46fa808dab3fbcb3e737W.jpg,,ماوس لاسلكي RGB قابل لإعادة الشحن بلوتوث الفئران كمبيوتر لاسلكي Mause LED الخلفية ماوس ألعاب مريح لأجهزة الكمبيوتر المحمول 3600 ديسيبل متوحد الخواص,MAD 191.22,MAD 10.02,94%,MAD,3.0,MAD 0.30,3.0,MAD 0.30,27573,94.0%,https://s.click.aliexpress.com/e/_c3MXzjN1,,,,,,
1005006426983295,https://ae-pic-a1.aliexpress-media.com/kf/S5c218fa632f74f4aa94e033b37abc6c3S.jpg,,300Mbps اللاسلكية واي فاي مكرر 2.4G إشارة راوتر 802.11N طويلة المدى اللاسلكية موسع واي فاي مكبر للصوت واي فاي الداعم,MAD 340.61,MAD 119.69,64%,MAD,7.0,MAD 8.38,7.0,MAD 8.38,20,80.0%,https://s.click.aliexpress.com/e/_c4KrcyIX,,,,,,
1005006015766778,https://ae-pic-a1.aliexpress-media.com/kf/Sf4d4e73247cf4175b52ae4784e500620U.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2675568340/p/1/e/6/t/10301/1100180298887.mp4,EMS نبض الكهربائية العضلات محفز الظهر الرقبة الجسم مدلك عشرات الوخز بالإبر ميريديان العلاج الطبيعي أدوات مساج رقمية,MAD 252.00,MAD 87.98,65%,MAD,7.0,MAD 6.16,7.0,MAD 6.16,8765,89.8%,https://s.click.aliexpress.com/e/_c4pZ7Zh1,,,,,,
1005006358859374,https://ae-pic-a1.aliexpress-media.com/kf/S6a7066f909344ad7a576a43b3808a8ba0.jpg,,1200Mbps واي فاي مكرر موسع لاسلكي واي فاي الداعم 5G 2.4G ثنائي النطاق شبكة مكبر للصوت طويلة المدى إشارة موزع إنترنت واي فاي المنزل,MAD 176.76,MAD 164.03,7%,MAD,7.0,MAD 11.48,7.0,MAD 11.48,106,90.3%,https://s.click.aliexpress.com/e/_c3MZ5AsF,,,,,,
1005006955531635,https://ae-pic-a1.aliexpress-media.com/kf/S80e495e17fa040bab8937ecd48b86209t.png,,واي فاي مكرر راوتر لاسلكي 1200Mbps 2.4G 5G غطاء إشارة موسع مكاسب عالية 6 هوائي شبكة مكبر للصوت المدى إشارة الداعم,MAD 240.72,MAD 134.74,44%,MAD,7.0,MAD 9.43,7.0,MAD 9.43,383,91.0%,https://s.click.aliexpress.com/e/_c3TX95Dp,,,,,,
1005007262803719,https://ae-pic-a1.aliexpress-media.com/kf/S5691d119ab1c45c3a305427cd33f5abeD.jpg,,مجموعات أدوات لحام كهربائية 2026 (SKU:10-IN-1)(16-IN-1)(20-IN-1) بقوة 60 واط، قابلة لتعديل درجة الحرارة، مع رؤوس لحام قابلة للاستبدال,MAD 219.25,MAD 38.92,82%,MAD,7.0,MAD 2.72,7.0,MAD 2.72,6440,90.8%,https://s.click.aliexpress.com/e/_c3iOH7R5,,,,,,
1005008677342922,https://ae-pic-a1.aliexpress-media.com/kf/S6c5b751d2b624454b00f15be42721203Z.jpg,,قابلة للشحن المعصم مراقبة ضغط الدم الطبية الروسية/الإنجليزية صوت Digitlal Tensiometro الصحة مقياس ضغط الدم مقياس التوتر,MAD 379.16,MAD 135.17,64%,MAD,7.0,MAD 9.46,7.0,MAD 9.46,501,90.4%,https://s.click.aliexpress.com/e/_c39h8x2T,,,,,,
1005007530336684,https://ae-pic-a1.aliexpress-media.com/kf/Scb376afb07be4d0588f5dfa93b3789729.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/202451404/p/1/e/6/t/10301/4000176538964.mp4,ANENG SZ308 مقياس رقمي متعدد التيار المتناوب/تيار مستمر الحالي متر الجهد المقاومة متر كهربائي LCD الخلفية أوم مربع موجة اختبار,MAD 147.27,MAD 42.08,71%,MAD,7.0,MAD 2.95,7.0,MAD 2.95,45782,91.1%,https://s.click.aliexpress.com/e/_c4CUaatH,,,,,,
1005005611757828,https://ae-pic-a1.aliexpress-media.com/kf/S6dbfaa4c3a694ed5997ae4e9a0ca0279N.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2673912280/p/1/e/6/t/10301/1100152097177.mp4,جهاز قياس ضغط الدم الذكي Kingclinic الرقمي الإلكتروني المحمول من النوع الذي يعمل بنظام قياس ضغط الدم,MAD 606.33,MAD 264.66,56%,MAD,7.0,MAD 18.53,7.0,MAD 18.53,844,95.1%,https://s.click.aliexpress.com/e/_c3HZhfxl,,,,,,
1005007610968407,https://ae-pic-a1.aliexpress-media.com/kf/S616459c59ece42749fad346133ceebbbH.jpg,,ABX نوع المعصم مراقبة ضغط الدم شاشة LED قياس سريع مقياس التوتر الرقمي BP مقياس التوتر معدل ضربات القلب USB قابلة للشحن,MAD 135.77,MAD 135.77,0%,MAD,7.0,MAD 9.50,7.0,MAD 9.50,28,90.0%,https://s.click.aliexpress.com/e/_c3BGfymR,,,,,,
4001230637774,https://ae-pic-a1.aliexpress-media.com/kf/S0bc6ba414f6f4672ab46045f3f81d952X.jpg,,2 قطعة E10 مصباح LED صغير 5630 رقاقة المسمار 3 فولت 6 فولت 12 فولت للخارجية ضوء مصباح يدوي فانوس الشعلة لمبة الطيار مصابيح آلة مصباح إشارة,MAD 35.18,MAD 10.02,71%,MAD,8.0,MAD 0.80,7.0,MAD 0.70,203,97.1%,https://s.click.aliexpress.com/e/_c3ri9ToJ,,,,,,
1005006898161189,https://ae-pic-a1.aliexpress-media.com/kf/S856fa51c96994ee4bac15ff6f4c42c5cg.jpg,,ELM327 V2.1 Obd2 الماسح الضوئي بلوتوث أداة تشخيص السيارة لنظام أندرويد/IOS قارئ الرمز كاشف أخطاء السيارات,MAD 162.66,MAD 29.09,82%,MAD,7.0,MAD 2.04,7.0,MAD 2.04,4634,87.4%,https://s.click.aliexpress.com/e/_c3LhihDZ,,,,,,
1005010143656982,https://ae-pic-a1.aliexpress-media.com/kf/Sfdb9e0cced364bd58789bb31fda3444fo.jpg,,تلسكوبي لاقط المغناطيسي الحديد قضيب المنزلية إصلاح السيارات والفحص أداة قوية المغناطيسي المعادن المسمار شفط قضيب,MAD 187.18,MAD 42.97,77%,MAD,7.0,MAD 3.01,7.0,MAD 3.01,414,95.6%,https://s.click.aliexpress.com/e/_c4FpwbGJ,,,,,,
1005008198245281,https://ae-pic-a1.aliexpress-media.com/kf/Sd29c3c7838ca48c5bfd2b674a60920efk.jpg,,الجلد الأسود الدافئة النساء الجوارب رشاقته الحرارية الشتاء الجوارب الصوف الكشمير النايلون سلس الثلوج جورب المخملية للجنسين جوارب الموضة,MAD 32.60,MAD 10.02,69%,MAD,7.0,MAD 0.70,7.0,MAD 0.70,111,94.2%,https://s.click.aliexpress.com/e/_c3UrcUAJ,,,,,,
1005007409250342,https://ae-pic-a1.aliexpress-media.com/kf/S1133454feefa4343a597fe8547a20c10V.jpg,,2024 Musion غطاء رأس خوذة دراجة نارية غطاء داخلي التصميم الأصلي امتصاص العرق عالية تمتد قبعة رياضية في الهواء الطلق للكبار,MAD 35.46,MAD 10.02,71%,MAD,8.0,MAD 0.80,7.0,MAD 0.70,226,99.5%,https://s.click.aliexpress.com/e/_c4KkvURh,,,,,,
1005006894961915,https://ae-pic-a1.aliexpress-media.com/kf/S744beb2399d54d85a2001b7f756f5748I.jpg,,12 زوج/وحدة الوردي تألق الزفاف وأقراط المرأة مجموعة الرجال كريستال مجوهرات اكسسوارات أوبيرون مجوهرات أقراط,MAD 23.51,MAD 22.91,2%,MAD,13.5,MAD 3.09,7.0,MAD 1.60,20,76.0%,https://s.click.aliexpress.com/e/_c4tF3MdN,,,,,,
1005006928397175,https://ae-pic-a1.aliexpress-media.com/kf/Sc6799968f2fb4fe1b69a8363f840c2d2U.jpg,,غطاء فتحة تهوية خزان الوقود والزيت لدراجات ياماها YZ WR وهوندا CR CRF وكاواساكي KX KLX وسوزوكي RM RMZ وKTM EXC SX PRO BSE ودراجات ATV - عالمي,MAD 25.04,MAD 10.02,59%,MAD,8.0,MAD 0.80,7.0,MAD 0.70,283,99.4%,https://s.click.aliexpress.com/e/_c45ux8OR,,,,,,
1005010037322308,https://ae-pic-a1.aliexpress-media.com/kf/Sc16953b096af48378407cde0ad4450ebo.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2676290184/p/1/e/6/t/10301/1100206334917.mp4,التلقائي الرقمية الذراع ضغط الدم متر 32 سنتيمتر الكفة الضغط الطبي مقياس التوتر مقياس التوتر Baumanometer نبض مقياس ضغط الدم,MAD 401.56,MAD 150.16,62%,MAD,7.0,MAD 10.51,7.0,MAD 10.51,1704,98.0%,https://s.click.aliexpress.com/e/_c3S8iUXD,,,,,,
1005006966284709,https://ae-pic-a1.aliexpress-media.com/kf/Sca7c0663c9a4415687f5deac667a1dcaO.jpg,,Xiaomi Pro 300Mbps WiFi Extender Booster 2.4G مكرر لاسلكي، مضخم إشارة شبكة هوائي مزدوج لتغطية جهاز التوجيه المنزلي,MAD 492.66,MAD 195.71,60%,MAD,7.0,MAD 13.70,7.0,MAD 13.70,8093,98.0%,https://s.click.aliexpress.com/e/_c2xy3djd,,,,,,
1005009577161803,https://ae-pic-a1.aliexpress-media.com/kf/Se56eca7fcf5d4b34a23050b731ff2e54M.jpg,,GIOIO الفولاذ المقاوم للصدأ نجم البحر صدف سوار مطلية بالذهب قلادة أساور للنساء مجوهرات مقاوم للماء العصرية مجوهرات هدية,MAD 51.04,MAD 10.02,80%,MAD,8.0,MAD 0.80,7.0,MAD 0.70,840,90.2%,https://s.click.aliexpress.com/e/_c3UQnReT,,,,,,
1005008980315353,https://ae-pic-a1.aliexpress-media.com/kf/S47613ddc935845179be058429dc19386Z.jpg,,Pro'skit Star - مفك براغي سداسي على شكل مع ثقوب وهيكل مجوف T1 T2 T3 T4 T5 T6 T7 T8 T9 للعمل الفعال,MAD 60.74,MAD 10.12,83%,MAD,7.0,MAD 0.71,7.0,MAD 0.71,137,94.1%,https://s.click.aliexpress.com/e/_c382sitd,,,,,,
1005008852850736,https://ae-pic-a1.aliexpress-media.com/kf/S12d5c0996f6f42c3b3d94a601c2ef73f9.jpg,,واقي المعصم، غمد الوتر، المفاصل المضادة للتواء، حزام اليد، كرة السلة، التنس، كرة الريشة، واقي المعصم الرياضي للياقة البدنية,MAD 45.84,MAD 10.02,78%,MAD,8.0,MAD 0.80,7.0,MAD 0.70,629,92.4%,https://s.click.aliexpress.com/e/_c4Ugedrd,,,,,,
1005009093909777,https://ae-pic-a1.aliexpress-media.com/kf/Sab862707270c4742b1b4bd5b44461fd4q.jpg,,راديو صغير للجيب في حالات الطوارئ، راديو FM AM، مكبر صوت مدمج، جهاز استقبال راديو يعمل بالبطارية، أفضل مشغل للمشي المنزلي في كبار السن,MAD 255.43,MAD 77.10,69%,MAD,7.0,MAD 5.40,7.0,MAD 5.40,870,90.6%,https://s.click.aliexpress.com/e/_c2RWxD8B,,,,,,
1005006106024805,https://ae-pic-a1.aliexpress-media.com/kf/S353d2fd55d6a4b1bac1d5c331536c56cZ.jpg,,L الكوع كابل 100 واط USB C إلى نوع C 4.0 3.0 كابل شاحن سريع ل Xiaomi سامسونج ماك بوك باد الهاتف المحمول الحبل كابل يو اس بي TypeC,MAD 36.04,MAD 10.02,72%,MAD,5.0,MAD 0.50,9.0,MAD 0.90,323,96.5%,https://s.click.aliexpress.com/e/_c33hjbMn,,,,,,
1005006398313417,https://ae-pic-a1.aliexpress-media.com/kf/Sdd87598da8604c108ef780937045fc65v.jpg,,غطاء مقعد المرحاض دافئ ناعم أكريليك قابل للغسل حصيرة ديكور المنزل كلوسيستول حصيرة مقعد غطاء غطاء المرحاض اكسسوارات الحمام المنزل,MAD 34.59,MAD 10.02,71%,MAD,8.0,MAD 0.80,7.0,MAD 0.70,2360,89.0%,https://s.click.aliexpress.com/e/_c3rcEha7,,,,,,
1005005834640339,https://ae-pic-a1.aliexpress-media.com/kf/H1fb87fe7e5e34f5baf5b8306ec3a7e52B.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/730768082/p/1/e/6/t/10301/313318000285.mp4,5G واي فاي مكرر واي فاي مكبر للصوت إشارة موسع واي فاي شبكة واي فاي الداعم 1200Mbps 5 جيجا هرتز طويلة المدى اللاسلكية واي فاي مكرر,MAD 307.98,MAD 192.68,37%,MAD,7.0,MAD 13.49,7.0,MAD 13.49,1369,91.5%,https://s.click.aliexpress.com/e/_c4txK9Zt,,,,,,
1005009798811801,https://ae-pic-a1.aliexpress-media.com/kf/S95bedd87b3824db090cb7177ff067159Y.jpg,,قلادة على شكل قلب كورية عصرية مع مجوهرات الزركون المكعبة للنساء 99 سنتًا,MAD 35.02,MAD 10.02,71%,MAD,7.0,MAD 0.70,7.0,MAD 0.70,39,100.0%,https://s.click.aliexpress.com/e/_c4WxLI9V,,,,,,
1005008640023789,https://ae-pic-a1.aliexpress-media.com/kf/S6be065d71130428b9e99f75989271aael.jpg,,قفازات اللياقة البدنية الإناث اليوغا الرياضة الغزل جهاز سيدة التدريب المضادة للانزلاق تنفس رقيقة نصف اصبع الحديد قفازات ركوب الدراجات,MAD 65.60,MAD 10.02,84%,MAD,7.0,MAD 0.70,7.0,MAD 0.70,57,97.6%,https://s.click.aliexpress.com/e/_c3pMFNwj,,,,,,
1005004074116604,https://ae-pic-a1.aliexpress-media.com/kf/Sc84e0842555042f1843b23e91bcfe03eW.jpg,,2in1 قلم ستايلس عالمي للرسم اللوحي بالسعة شاشة تعمل باللمس للكمبيوتر اللوحي المحمول أندرويد ios الهاتف باد Xiaomi الملحقات,MAD 30.78,MAD 10.02,67%,MAD,7.0,MAD 0.70,7.0,MAD 0.70,105,94.2%,https://s.click.aliexpress.com/e/_c3UfLBkP,,,,,,
